,Artist,Genres,Popularity,Followers
1671,Transit,"['alternative emo', 'anthem emo', 'emo', 'melodic hardcore', 'pop emo', 'pop punk', 'screamo']",51,42137.0
1672,Stone Temple Pilots,"['alternative metal', 'alternative rock', 'classic rock', 'funk rock', 'garage rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",71,629371.0
1673,Burning Airlines,"['emo', 'emo punk', 'math rock', 'post-hardcore', 'space rock']",22,2632.0
1674,Ex Reyes,['none'],28,1299.0
1675,High Highs,"['chillwave', 'indie psych-rock', 'shimmer pop']",54,30673.0
1676,These Your Children,['indie anthem-folk'],36,1458.0
1677,Silk Rhodes,"['deep indie r&b', 'funk', 'indie jazz']",42,11982.0
1678,Go Radio,"['alternative pop rock', 'emo', 'modern rock', 'pop emo', 'pop punk', 'punk christmas']",54,75725.0
1679,Cady Groves,"['alternative pop rock', 'viral pop']",43,23841.0
1680,Thorne Hill,['none'],5,87.0
1681,The Oh Hellos,"['acoustic pop', 'chamber pop', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indie pop', 'indiecoustica', 'neo mellow', 'new americana', 'shimmer pop', 'stomp and holler']",62,86841.0
1682,Frontier Ruckus,"['folk-pop', 'indie folk', 'michigan indie', 'new americana', 'stomp and holler']",34,7803.0
1683,The Jane Austen Argument,"['dark cabaret', 'steampunk']",31,2723.0
1684,Thurston Moore,"['alternative rock', 'chamber psych', 'dream pop', 'experimental', 'experimental rock', 'freak folk', 'garage psych', 'gbvfi', 'indie rock', 'lo-fi', 'neo-psychedelic', 'no wave', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'shoegaze', 'slow core', 'space rock', 'uk post-punk']",41,28482.0
1685,Robbie Seay Band,"['alternative ccm', 'anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'christian uplift', 'deep ccm', 'indiecoustica', 'worship']",46,16664.0
1686,Kodak To Graph,"['chillwave', 'indie dream pop', 'vapor twitch']",39,7076.0
1687,Nathan Sykes,"['dance pop', 'pop', 'post-teen pop', 'teen pop', 'viral pop']",69,175000.0
1688,Jane Weaver,"['chamber pop', 'chamber psych', 'garage psych']",41,6923.0
1689,Jon Guerra,"['anthem worship', 'indiecoustica']",36,5372.0
1690,David Sawer,['none'],1,27.0
1691,Steps,"['bubblegum dance', 'dance pop', 'europop', 'new wave pop', 'pop', 'pop christmas']",61,67232.0
1692,Everyone Everywhere,"['alternative emo', 'emo', 'emo punk']",35,6890.0
1693,Keljet,['nu disco'],42,3117.0
1694,Alexandra Savior,['alt-indie rock'],48,18888.0
1695,Duñe,"['deep indie r&b', 'vapor soul', 'vapor twitch']",47,3641.0
1696,Phantogram,"['alternative dance', 'chillwave', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-psychedelic', 'new rave', 'shimmer pop', 'synthpop']",69,370461.0
1697,Isabella Celander,['none'],57,191.0
1698,Guy Clark,"['alternative country', 'country blues', 'country christmas', 'country rock', 'cowboy western', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'nashville sound', 'new americana', 'outlaw country', 'piedmont blues', 'progressive bluegrass', 'roots rock', 'singer-songwriter', 'southern rock', 'texas country', 'traditional country', 'traditional folk', 'western swing']",53,27262.0
1699,Black Moth Super Rainbow,"['chillwave', 'experimental rock', 'freak folk', 'indietronica', 'neo-psychedelic', 'noise pop', 'noise rock', 'nu gaze', 'vaporwave']",46,44725.0
1700,The Datsuns,"['garage rock', 'kiwi rock', 'punk blues']",37,10068.0
1701,Human Resources,['indie psych-rock'],30,618.0
1702,Amplifier,"['neo-progressive', 'progressive metal', 'progressive rock', 'space rock', 'symphonic rock']",37,8290.0
1703,Me and the Julios,['norwegian indie'],24,903.0
1704,Joseph,"['chamber pop', 'folk-pop', 'indie folk', 'indiecoustica', 'new americana', 'portland indie', 'stomp and holler']",59,41855.0
1705,The Clarks,['pop rock'],37,5320.0
1706,Robert Ellis,"['alternative country', 'deep new americana', 'folk christmas', 'new americana', 'roots rock', 'stomp and holler']",48,15203.0
1707,LÉON,"['indie poptimism', 'pop', 'tropical house']",69,54573.0
1708,Explosions In The Sky,"['compositional ambient', 'melancholia', 'post rock']",65,362815.0
1709,Christie Front Drive,"['emo', 'emo punk', 'post-hardcore']",21,2866.0
1710,Ninja Sex Party,"['antiviral pop', 'comic', 'otacore']",63,118966.0
1711,Tift Merritt,"['alternative country', 'anti-folk', 'country rock', 'deep new americana', 'ectofolk', 'folk', 'folk christmas', 'folk-pop', 'lilith', 'new americana', 'outlaw country', 'progressive bluegrass', 'roots rock', 'singer-songwriter', 'stomp and holler', 'traditional folk']",49,13497.0
1712,Pixx,"['chamber psych', 'garage psych', 'preverb']",39,5815.0
1713,Kid Koala,"['big beat', 'ninja', 'nu jazz', 'scratch', 'trip hop', 'turntablism']",57,44651.0
1714,The End Of The Ocean,"['atmospheric post rock', 'compositional ambient', 'post rock']",45,8049.0
1715,Keshia Chanté,"['canadian pop', 'hip pop', 'pop christmas', 'r&b', 'urban contemporary']",37,2480.0
1716,The Last Goodnight,"['neo mellow', 'pop rock']",47,12072.0
1717,Deb Talan,"['acoustic pop', 'folk', 'folk-pop', 'lilith']",36,3599.0
1718,Aqualung,"['neo mellow', 'piano rock']",53,37891.0
1719,Wilsen,"['chamber pop', 'gauze pop', 'indie folk']",48,10234.0
1720,Adore Delano,"['dance pop', 'escape room', 'pop', 'post-teen pop', 'strut']",58,68556.0
1721,Alex Lloyd,['australian pop'],38,3468.0
1722,IAN SWEET,"['garage psych', 'indie garage rock', 'indie punk', 'noise pop', 'preverb']",38,3774.0
1723,Hilma Nikolaisen,['norwegian indie'],17,284.0
1724,Jordan Fisher,"['pop', 'post-teen pop', 'teen pop', 'viral pop']",62,59147.0
1725,Zerbin,"['indie rockism', 'indiecoustica']",41,4374.0
1726,Paula DeAnda,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",52,68170.0
1727,Zoogma,['jam band'],38,6168.0
1728,Bear's Den,"['chamber pop', 'folk-pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and flutter', 'stomp and holler']",66,151076.0
1729,Yelle,"['alternative dance', 'electroclash', 'escape room', 'filter house', 'indie r&b', 'indietronica', 'new rave', 'pop', 'strut', 'synthpop']",55,110921.0
1730,SoulDecision,"['boy band', 'canadian pop']",37,3133.0
1731,Current Swell,['reggae rock'],54,26490.0
1732,Sammy Adams,"['deep underground hip hop', 'pop rap', 'underground pop rap']",61,115626.0
1733,Surkin,"['destroy techno', 'filter house']",31,11104.0
1734,Black Rebel Motorcycle Club,"['alternative rock', 'blues-rock', 'britpop', 'dance-punk', 'garage rock', 'indie rock', 'modern blues', 'modern rock', 'neo-psychedelic', 'new rave', 'permanent wave', 'punk blues', 'rock']",62,208100.0
1735,Ace Enders and a Million Different People,"['dreamo', 'pop punk']",24,2727.0
1736,New Found Glory,"['emo', 'heavy christmas', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'punk christmas', 'skate punk']",68,249698.0
1737,Signal Hill,"['atmospheric post rock', 'compositional ambient', 'post rock']",30,3643.0
1738,Jamie T,"['alt-indie rock', 'britpop', 'garage rock', 'grime', 'indie rock', 'modern rock', 'new rave']",64,179465.0
1739,Goldfinger,"['comic', 'heavy christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'punk christmas', 'ska', 'ska punk', 'skate punk']",65,103451.0
1740,Jessy Lanza,"['bass music', 'chamber psych', 'chillwave', 'deep indie r&b', 'escape room', 'fluxwork', 'indie r&b', 'indietronica']",46,28248.0
1741,Entrelineas,['tico'],35,4817.0
1742,We Were Promised Jetpacks,"['indie pop', 'indie rock', 'modern rock']",50,59705.0
1743,Moneen,"['dreamo', 'emo', 'emo punk', 'pop punk', 'screamo']",30,5153.0
1744,Future Heroes,['epicore'],36,1091.0
1745,Shadow Child,"['deep disco house', 'deep groove house', 'deep house', 'house', 'minimal tech house', 'uk garage']",52,23493.0
1746,The Violet Burning,['deep christian rock'],17,1536.0
1747,Keller & The Keels,"['bluegrass', 'jam band', 'progressive bluegrass']",39,3866.0
1748,Cute Is What We Aim For,"['alternative pop rock', 'emo', 'modern rock', 'pixie', 'pop emo', 'pop punk', 'pop rock', 'screamo']",54,95160.0
1749,Three Mile Pilot,"['math rock', 'post-hardcore', 'slow core']",21,2125.0
1750,Midtown,"['emo', 'modern rock', 'pop punk', 'skate punk']",40,11854.0
1751,Jason Lancaster,['none'],36,5037.0
1752,Deniz Koyu,"['big room', 'deep big room', 'edm', 'electro house', 'german techno', 'progressive electro house', 'progressive house', 'sky room']",48,37320.0
1753,Sunspot Jonz,"['abstract hip hop', 'underground rap']",31,2575.0
1754,Red Rocks Worship,"['anthem worship', 'christian uplift', 'deep ccm', 'indiecoustica', 'worship']",45,7609.0
1755,Johnny J Blair,['none'],0,18.0
1756,Marina and the Diamonds,"['dance pop', 'metropopolis', 'pop', 'post-teen pop']",73,1017684.0
1757,Ali Barter,['deep australian indie'],49,6514.0
1758,Samm Henshaw,"['deep indie r&b', 'indie anthem-folk']",50,20703.0
1759,M I S F I R E S,['alt-indie rock'],33,1895.0
1760,Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",93,728837.0
1761,Siri Nilsen,"['classic norwegian pop', 'norwegian indie', 'norwegian pop', 'norwegian rock']",45,34335.0
1762,Iggy Azalea,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",78,2400692.0
1763,Aaron J Meyer,['none'],0,0.0
1764,Summer Heart,"['chillwave', 'indie dream pop', 'indie psych-rock', 'indietronica', 'shimmer pop', 'vapor soul']",52,27279.0
1765,Beckwith,"['progressive house', 'progressive trance house']",23,951.0
1766,Kondor,['ambeat'],38,5832.0
1767,Two Friends,"['big room', 'deep tropical house', 'edm', 'progressive electro house', 'tropical house']",60,24469.0
1768,Cris Cab,['underground pop rap'],54,54544.0
1769,Viktor Frisk,['swedish idol pop'],32,404.0
1770,Gus Dapperton,['none'],54,8138.0
1771,Axel Algmark,"['swedish folk pop', 'swedish idol pop', 'swedish pop']",26,4091.0
1772,Patrick Park,"['acoustic pop', 'neo mellow']",39,8889.0
1773,Charles Kelley,"['acoustic pop', 'contemporary country', 'modern country rock', 'neo mellow']",48,13867.0
1774,The Young Wild,"['indie poptimism', 'indie rockism']",40,4091.0
1775,The Forces Of Evil,"['ska', 'ska punk']",32,3687.0
1776,Roald Velden,['progressive trance house'],35,1904.0
1777,Madchild,['rap rock'],59,41108.0
1778,Jurassic Shark,['indie garage rock'],36,3341.0
1779,First Aid Kit,"['folk-pop', 'indie folk', 'indie pop']",68,571959.0
1780,Hot Toddy,"['balearic', 'deep house', 'nu disco']",39,4649.0
1781,RIVVRS,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indie poptimism', 'indie rockism', 'indiecoustica', 'neo mellow', 'stomp and holler']",48,6092.0
1782,Titiyo,"['classic swedish pop', 'swedish folk pop', 'swedish indie pop', 'swedish indie rock', 'swedish pop']",48,8202.0
1783,Skankin' Pickle,"['ska', 'ska punk', 'ska revival']",34,8348.0
1784,KREAM,['deep tropical house'],67,10731.0
1785,The Superjesus,"['australian alternative rock', 'australian pop']",37,4865.0
1786,The Marcus King Band,"['blues-rock', 'electric blues', 'jam band', 'modern blues', 'southern rock']",49,20922.0
1787,Eagles in Drag,['none'],7,716.0
1788,Liam Back,"['vapor soul', 'vapor twitch']",39,1270.0
1789,Timeflies,"['dance pop', 'indie poptimism', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'teen pop', 'tropical house']",74,195504.0
1790,Summer Underground,['none'],22,691.0
1791,La Lenguas,['indie garage rock'],30,1523.0
1792,Omarion,"['dance pop', 'deep pop r&b', 'dwn trap', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",73,570951.0
1793,Classixx,"['alternative dance', 'chillwave', 'electrofox', 'filter house', 'indie poptimism', 'indie r&b', 'indietronica', 'new rave', 'nu disco', 'shimmer pop', 'vapor soul']",54,42575.0
1794,Gin Blossoms,"['album rock', 'alternative rock', 'mellow gold', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'power pop', 'rock']",61,101103.0
1795,The Brook & The Bluff,['none'],40,1341.0
1796,Billy Valentine,['none'],48,1743.0
1797,OFFAIAH,"['deep groove house', 'house']",60,4102.0
1798,The Big Casino,['none'],8,55.0
1799,Gemineyes,['none'],38,6598.0
1800,Woodlock,"['chamber pop', 'indie anthem-folk', 'indie folk', 'indiecoustica']",50,15038.0
1801,Hawthorne Heights,"['alternative metal', 'emo', 'metalcore', 'modern rock', 'pop emo', 'pop punk', 'post-hardcore', 'screamo']",57,108639.0
1802,Wakey!Wakey!,['neo mellow'],45,31897.0
1803,Scott Matthews,['chamber pop'],39,15107.0
1804,Billy Gilman,"['contemporary country', 'country', 'country christmas', 'country road']",41,11318.0
1805,The Motet,"['afrobeat', 'funk', 'jam band', 'modern blues', 'progressive bluegrass']",46,20118.0
1806,Brent Faiyaz,"['deep indie r&b', 'deep pop r&b', 'indie r&b']",74,24041.0
1807,Joey Cape,"['melodic hardcore', 'orgcore', 'punk', 'skate punk']",40,9689.0
1808,Andy Grammer,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",75,347204.0
1809,REMMI,['none'],50,4970.0
1810,Jack & Jack,"['pop', 'post-teen pop', 'teen pop']",69,544704.0
1811,Sigala,"['dance pop', 'edm', 'house', 'pop', 'tropical house']",81,289412.0
1812,Alf,"['swedish indie pop', 'swedish indie rock']",16,397.0
1813,Lucette,['new americana'],39,4039.0
1814,Ancient Astronauts,"['acid jazz', 'chillhop', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",47,12700.0
1815,You Me At Six,"['emo', 'modern rock', 'pop emo', 'pop punk', 'screamo']",67,398796.0
1816,Jason Eady,"['deep texas country', 'new americana', 'outlaw country', 'texas country']",42,5323.0
1817,Fazerdaze,"['garage psych', 'indie psych-rock', 'preverb']",51,17380.0
1818,The Go! Team,"['alternative dance', 'dance-punk', 'indie pop', 'new rave']",45,27150.0
1819,Timo Räisänen,"['classic swedish pop', 'deep swedish indie pop', 'swedish alternative rock', 'swedish folk pop', 'swedish indie pop', 'swedish indie rock', 'swedish pop']",48,17189.0
1820,Galactic,"['deep funk', 'funk', 'jam band', 'modern blues', 'new orleans blues']",52,49645.0
1821,Slime Girls,"['deep chiptune', 'future funk', 'vaporwave']",38,8150.0
1822,Vangate,['progressive alternative'],0,14.0
1823,ERAAS,['shiver pop'],23,1479.0
1824,The Left Rights,['none'],29,4488.0
1825,SAINT WKND,"['deep groove house', 'deep tropical house', 'tropical house']",58,6438.0
1826,Matt Woods,"['deep indie r&b', 'indie anthem-folk', 'vapor soul']",50,11854.0
1827,DNCE,"['dance pop', 'pop', 'post-teen pop', 'tropical house']",83,841392.0
1828,Canopy Climbers,['indie rockism'],37,3146.0
1829,Nicuri,['none'],0,50.0
1830,Duster,"['dream pop', 'experimental rock', 'garage psych', 'indie punk', 'lo-fi', 'math rock', 'noise pop', 'noise rock', 'nu gaze', 'post rock', 'post-hardcore', 'shoegaze', 'slow core']",39,5469.0
1831,We Are The Ocean,"['british alternative rock', 'screamo']",44,39631.0
1832,Billie Marten,"['chamber pop', 'folk-pop', 'indie anthem-folk', 'indie folk']",63,39332.0
1833,Violent Soho,"['australian alternative rock', 'deep australian indie']",59,60647.0
1834,Alex Turner,"['garage rock', 'indie rock', 'modern rock']",65,181339.0
1835,The Color Morale,"['death core', 'melodic metalcore', 'metalcore', 'post-screamo', 'progressive post-hardcore', 'screamo']",56,69309.0
1836,Roger Clyne & The Peacemakers,"['alternative country', 'roots rock']",36,5169.0
1837,The Myriad,['dreamo'],20,1917.0
1838,United Pursuit,"['anthem worship', 'christian uplift', 'deep ccm', 'indiecoustica', 'worship']",67,79727.0
1839,Rhye,"['deep indie r&b', 'downtempo', 'indie folk', 'indie pop', 'indie r&b', 'indietronica', 'neo soul', 'shimmer pop']",66,176389.0
1840,Wildlife,['none'],40,4456.0
1841,Parade of Lights,"['indie poptimism', 'indie rockism', 'metropopolis', 'shimmer pop']",47,18617.0
1842,Personal and The Pizzas,"['garage pop', 'garage punk']",25,1901.0
1843,Big Data,"['brooklyn indie', 'metropopolis']",53,49749.0
1844,Sic Alps,"['garage pop', 'noise rock']",22,4157.0
1845,Bikini Kill,"['punk', 'riot grrrl']",44,61668.0
1846,Colleen Green,"['garage pop', 'garage psych', 'indie punk', 'la indie', 'noise pop', 'popgaze', 'preverb']",38,14177.0
1847,Pela,['stomp pop'],11,640.0
1848,Chicks On Speed,"['alternative dance', 'electroclash', 'new rave']",36,11812.0
1849,Ilias Pantelias,['none'],0,0.0
1850,Doug Verigin,['none'],0,0.0
1851,Nigel Good,"['catstep', 'progressive trance house']",40,4719.0
1852,Gnarly Gibbs,"['deep tropical house', 'tropical house']",55,414.0
1853,Maggie Siff,['none'],27,244.0
1854,The Federal Empire,['indie rockism'],54,2644.0
1855,Free the Honey,['deep new americana'],25,797.0
1856,The Decemberists,"['alternative rock', 'anti-folk', 'chamber pop', 'folk christmas', 'folk-pop', 'indie christmas', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'neo-psychedelic', 'new americana', 'pop rock', 'portland indie', 'singer-songwriter', 'stomp and holler']",61,283002.0
1857,Doombird,['indie psych-rock'],26,605.0
1858,BWO,"['bubblegum dance', 'eurodance', 'europop', 'swedish idol pop', 'swedish pop']",46,7085.0
1859,Hillbilly Herald,['none'],8,382.0
1860,JJAMZ,['none'],24,3827.0
1861,Fabian Mazur,"['bass trap', 'brostep', 'electronic trap', 'tracestep']",60,14608.0
1862,Warbly Jets,['none'],32,785.0
1863,Lucy Rose,"['acoustic pop', 'chamber pop', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indie r&b', 'neo mellow', 'shimmer pop']",68,156250.0
1864,Something With Numbers,['none'],28,1376.0
1865,Orla Gartland,['indie anthem-folk'],36,15865.0
1866,Surf Dads,['indie garage rock'],32,1969.0
1867,Mark Redito,['future funk'],35,3176.0
1868,The High Divers,['deep new americana'],21,793.0
1869,Nicole Scherzinger,"['dance pop', 'europop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",69,384920.0
1870,Cageless Birds,"['anthem worship', 'christian uplift', 'deep ccm']",38,7206.0
1871,Lea Porcelain,['chamber psych'],41,3277.0
1872,Westward the Tide,"['chamber pop', 'deep new americana', 'indie anthem-folk', 'indiecoustica', 'stomp and holler']",45,5545.0
1873,Jakob,"['post rock', 'post-metal']",33,9060.0
1874,Strange Names,['indie psych-rock'],35,4345.0
1875,Boo Seeka,['deep australian indie'],57,16114.0
1876,Gin Wigmore,"['folk-pop', 'kiwi rock']",57,70660.0
1877,Sawyer,['indiecoustica'],40,3570.0
1878,We Came From Wolves,['none'],32,922.0
1879,Chase Atlantic,"['indie poptimism', 'pop', 'teen pop']",65,41025.0
1880,Tilian,['progressive post-hardcore'],52,12257.0
1881,Karl Denson's Tiny Universe,['jam band'],36,9606.0
